"[9일 조달청 입찰정보/종합] 용암초 본관 석면천장교체공사 입찰공고, 한빛원전 1호기 폐로대비 기본계획 수립용역외 나라장터 입찰 공고",http://www.fintechpost.co.kr/news/articleView.html?idxno=94090
"[일자리 취업 정보/종합] 제주대학교병원, 한국환경정책평가연구원, (재)우체국시설관리단, 학교법인한국폴리텍 외 채용 공고…분당서울대학교병원 오는 19일까지 입사지원서 접수.",http://www.fintechpost.co.kr/news/articleView.html?idxno=61616
"광주시, 인공지능사관학교 교육생 모집",https://www.nocutnews.co.kr/news/5337439
광주 인공지능사관학교 경쟁률 5.8:1,http://news.kbs.co.kr/news/view.do?ncd=4460292&ref=A
"호남대, 광주AI사관학교 1기 교육생 모집",https://www.nocutnews.co.kr/news/5342966
인공지능 사관학교 교육생 모집 인기…6월 20일 선발시험,http://yna.kr/AKR20200519050400054?did=1195m
광주인공지능사관학교 교육생 경쟁률 4대1 '인기',http://www.etnews.com/20200527000057
"'부럽지’ 지숙-이두희, 광주 출장 모습 공개",http://www.kjdaily.com/read.php3?aid=1592089705513909208
광주 인공지능 사관학교 입학 '좋아요',http://www.namdonews.com/news/articleView.html?idxno=576740
인공지능 사관학교 설립 협약,http://yna.kr/PYH20191119152700054?did=1196m
4차 산업혁명 견인할 AI사관학교 7월 광주에서 개교,http://news.kmib.co.kr/article/view.asp?arcid=0014499755&code=61121111&cp=nv
"광주시, 인공지능 중심도시 실무인재 양성 닻 올렸다",http://www.betanews.net:8080/article/1201534.html
광주 인공지능사관학교 인기 ‘돌풍’,http://www.hankookilbo.com/news/npath/202006021080084961?did=NA
"호남대, 광주AI사관학교 1기 교육생 모집",http://www.kyosu.net/news/articleView.html?idxno=51190
광주시 인공지능사관학교 교육생 180명 모집,http://www.hankookilbo.com/news/npath/202005031082087135?did=NA
인공지능사관학교 최종 합격자 발표…7월2일 입교식,http://www.breaknews.com/738634
광주 인공지능(AI) 사관학교 7월 개교,http://www.siminsori.com/news/articleView.html?idxno=221551
광주 인공지능사관학교 지원자 전국에서 몰려... 180명 모집에 1054명 지원,http://www.aitimes.kr/news/articleView.html?idxno=16560
"인공지능 중심도시 광주, 인공지능 실무인재 양성 닻 올렸다",http://www.g-enews.com/ko-kr/news/article/news_all/20200702135429886bd57179a1_1/article.html
광주인공지능사관학교 180명 최종 선발,http://www.siminsori.com/news/articleView.html?idxno=222330
"‘부럽지’ 이두희, 회사 대표→교장 선생님 등극…인공지능사관학교 설립 진행",http://www.hankookilbo.com/news/npath/202006140851012517?did=NA
광주에 인재양성 요람 '인공지능 사관학교' 7월 문 연다,https://jnilbo.com/?p=902436
AI사관학교 경쟁률 4대1..AI 잰걸음,https://news.kjmbc.co.kr/node/313807
"광주광역시, 광주 인공지능 실무인재 양성에 집중한다",http://robotzine.co.kr/entry/251527
인공지능사관학교 경쟁률 5.8대 1 기록,http://www.jndn.com/article.php?aid=1591005161301218003
인공지능 특화인재에 도전하세요,http://www.boannews.com/media/view.asp?idx=87979&kind=
"""인공지능 중심도시 실현""...광주, 29일 청사진 발표",https://www.sedaily.com/NewsView/1YXNNVY4XT
"광주시, 4차 산업혁명 이끌 인공지능 인재양성 박차",http://www.newskr.kr/news/articleView.html?idxno=33317
"이용섭 시장, ""정의롭고 풍요로운 '인공지능 광주시대' 열겠다""",http://www.startuptoday.co.kr/news/articleView.html?idxno=45402
